N	numinstance	numrun	fitness	budget
100	7	80	4968	6460
100	7	81	4993	6140
100	7	82	4964	7235
100	7	83	4973	5841
100	7	84	4985	5691
100	7	85	4950	6741
100	7	86	4908	6401
100	7	87	4973	5286
100	7	88	4959	6882
100	7	89	4990	7007
100	7	90	4913	7652
100	7	91	4982	7109
100	7	92	4983	7151
100	7	93	4987	6909
100	7	94	4973	7961
100	7	95	4961	6431
100	7	96	4964	8144
100	7	97	4984	7658
100	7	98	4982	6643
100	7	99	4964	6595
100	7	100	4854	6738
100	7	101	4987	6960
100	7	102	5015	5187
100	7	103	5015	7191
100	7	104	4959	6947
100	7	105	4900	6047
100	7	106	5015	6774
100	7	107	4818	5909
100	7	108	4935	6378
100	7	109	4987	5932
100	7	110	5015	8457
100	7	111	4985	5867
100	7	112	4844	7613
100	7	113	4999	5859
100	7	114	4964	7151
100	7	115	4836	7187
100	7	116	4982	4969
100	7	117	4987	6007
100	7	118	4990	7173
100	7	119	4993	6944
100	7	120	4999	5141
100	7	121	4928	8243
100	7	122	4973	7084
100	7	123	4968	6623
100	7	124	4840	5351
100	7	125	4973	7306
100	7	126	4987	7054
100	7	127	4809	5443
100	7	128	4943	5298
100	7	129	4968	7206
100	7	130	4987	5789
100	7	131	4999	7955
100	7	132	4993	5980
100	7	133	4954	5911
100	7	134	4864	5300
100	7	135	4971	5816
100	7	136	4968	5790
100	7	137	4968	7464
100	7	138	4934	5626
100	7	139	4982	5157
100	7	140	4964	6429
100	7	141	4964	4588
100	7	142	4958	7411
100	7	143	4999	6838
100	7	144	4999	8162
100	7	145	4946	6186
100	7	146	4935	6965
100	7	147	4890	7379
100	7	148	4971	6525
100	7	149	4961	5989
100	7	150	4973	6449
100	7	151	4786	6221
100	7	152	5015	6719
100	8	0	5690	7145
100	8	1	5690	7321
100	8	2	5690	6270
100	8	3	5690	5763
100	8	4	5690	6916
100	8	5	5523	7067
100	8	6	5690	5926
100	8	7	5690	6464
100	8	8	5602	5917
100	8	9	5690	7085
100	8	10	5462	6599
100	8	11	5634	5867
100	8	12	5690	6576
100	8	13	5552	4989
100	8	14	5690	5989
100	8	15	5690	6954
100	8	16	5690	4963
100	8	17	5690	6879
100	8	18	5622	8356
100	8	19	5690	7041
100	8	20	5690	5991
100	8	21	5502	5507
100	8	22	5690	7346
100	8	23	5690	7062
100	8	24	5690	7796
100	8	25	5690	6526
100	8	26	5690	6334
100	8	27	5682	7100
100	8	28	5690	7085
100	8	29	5622	7161
100	8	30	5690	6478
100	8	31	5502	7042
100	8	32	5682	7032
100	8	33	5690	5722
100	8	34	5690	7510
100	8	35	5682	5752
100	8	36	5502	7367
100	8	37	5682	6048
100	8	38	5690	5060
100	8	39	5502	5697
100	8	40	5690	6191
100	8	41	5690	7546
100	8	42	5690	6380
100	8	43	5622	8295
100	8	44	5622	6290
100	8	45	5517	7286
100	8	46	5526	6332
100	8	47	5690	6139
100	8	48	5602	5817
100	8	49	5690	6813
100	8	50	5690	7301
100	8	51	5690	6782
100	8	52	5690	6762
100	8	53	5690	5645
100	8	54	5690	7040
100	8	55	5690	5561
100	8	56	5682	5776
100	8	57	5690	5625
100	8	58	5690	6868
100	8	59	5569	6167
100	8	60	5690	6830
100	8	61	5690	4951
100	8	62	5523	6821
100	8	63	5690	7123
100	8	64	5602	6201
100	8	65	5502	6102
100	8	66	5690	6481
100	8	67	5622	6999
100	8	68	5502	6951
100	8	69	5690	8124
100	8	70	5441	6391
100	8	71	5690	6962
100	8	72	5690	6345
100	8	73	5422	7043
100	8	74	5690	5644
100	8	75	5582	7203
100	8	76	5622	7021
100	8	77	5690	6778
100	8	78	5640	6101
100	8	79	5397	6777
100	8	80	5408	7016
100	8	81	5622	6801
100	8	82	5682	5938
100	8	83	5682	6501
100	8	84	5656	6611
100	8	85	5312	6011
100	8	86	5690	7139
100	8	87	5682	5637
100	8	88	5502	5531
100	8	89	5690	6473
100	8	90	5640	6829
100	8	91	5690	5213
100	8	92	5690	7390
100	8	93	5300	7002
100	8	94	5502	5766
100	8	95	5690	5854
100	8	96	5690	7131
100	8	97	5690	8177
100	8	98	5690	6814
100	8	99	5690	7213
100	8	100	5690	5776
100	8	101	5460	5981
100	8	102	5690	7239
100	8	103	5526	5058
100	8	104	5690	5631
100	8	105	5690	7311
100	8	106	5617	5638
100	8	107	5690	6863
100	8	108	5586	6486
100	8	109	5502	7040
100	8	110	5690	6776
100	8	111	5690	6563
100	8	112	5682	5843
100	8	113	5690	5474
100	8	114	5622	6669
100	8	115	5690	6973
100	8	116	5690	6613
100	8	117	5690	7152
100	8	118	5690	6709
100	8	119	5523	5713
100	8	120	5690	7582
100	8	121	5523	6293
100	8	122	5690	6228
100	8	123	5690	7141
100	8	124	5690	6757
100	8	125	5479	5892
100	8	126	5617	7734
100	8	127	5663	5737
100	8	128	5690	6021
100	8	129	5502	7688
100	8	130	5569	7139
100	8	131	5690	8062
100	8	132	5523	5946
100	8	133	5690	5844
100	8	134	5569	4925
100	8	135	5617	6201
100	8	136	5682	5592
100	8	137	5602	5849
100	8	138	5690	6798
100	8	139	5690	6992
100	8	140	5523	5520
100	8	141	5690	6406
100	8	142	5690	5623
100	8	143	5656	9127
100	8	144	5690	7152
100	8	145	5690	6186
100	8	146	5690	6174
100	8	147	5690	7393
100	8	148	5690	6465
100	8	149	5690	6543
100	8	150	5690	6803
100	8	151	5502	6442
100	9	0	5634	6246
100	9	1	5670	7122
100	9	2	5670	7730
100	9	3	5670	7356
100	9	4	5634	7828
100	9	5	5634	7630
100	9	6	5670	5766
100	9	7	5670	6289
100	9	8	5559	5911
100	9	9	5670	6978
100	9	10	5607	5733
100	9	11	5634	7866
100	9	12	5607	7783
100	9	13	5634	7693
100	9	14	5634	8283
100	9	15	5670	7564
100	9	16	5634	5550
100	9	17	5670	6586
100	9	18	5634	6596
100	9	19	5670	7792
100	9	20	5670	6634
100	9	21	5634	5634
100	9	22	5670	5331
100	9	23	5634	7801
100	9	24	5634	6049
100	9	25	5670	6977
100	9	26	5634	5831
100	9	27	5670	6889
100	9	28	5634	7338
100	9	29	5670	7544
100	9	30	5634	7021
100	9	31	5634	5737
100	9	32	5670	6732
100	9	33	5634	7172
100	9	34	5607	6763
100	9	35	5634	5477
100	9	36	5559	4846
100	9	37	5634	5959
100	9	38	5670	7310
100	9	39	5634	6929
100	9	40	5634	6885
100	9	41	5634	6803
100	9	42	5634	7205
100	9	43	5670	6037
100	9	44	5670	6621
100	9	45	5634	8278
100	9	46	5634	7149
100	9	47	5634	6571
100	9	48	5670	5854
100	9	49	5634	5883
100	9	50	5670	6247
100	9	51	5634	5569
100	9	52	5670	6671
100	9	53	5670	5657
100	9	54	5634	5708
100	9	55	5670	6327
100	9	56	5670	6409
100	9	57	5573	7087
100	9	58	5634	6618
100	9	59	5621	7563
100	9	60	5670	6680
100	9	61	5670	6397
100	9	62	5670	6508
100	9	63	5670	7121
100	9	64	5634	7201
100	9	65	5670	6812
100	9	66	5621	5995
100	9	67	5634	6121
100	9	68	5634	5647
100	9	69	5634	6645
100	9	70	5559	6105
100	9	71	5670	7648
100	9	72	5670	6066
100	9	73	5670	5768
100	9	74	5670	4876
100	9	75	5670	6670
100	9	76	5634	8494
100	9	77	5670	6640
100	9	78	5634	4855
100	9	79	5670	6398
100	9	80	5634	5986
100	9	81	5573	7407
100	9	82	5634	6379
100	9	83	5670	5075
100	9	84	5559	7704
100	9	85	5559	5861
100	9	86	5670	6426
100	9	87	5634	9134
100	9	88	5670	6470
100	9	89	5670	5936
100	9	90	5670	7280
100	9	91	5670	6596
100	9	92	5634	6697
100	9	93	5607	7188
100	9	94	5607	6817
100	9	95	5634	7852
100	9	96	5634	5372
100	9	97	5634	5351
100	9	98	5573	6503
100	9	99	5670	6931
100	9	100	5634	7916
100	9	101	5670	6956
100	9	102	5607	6649
100	9	103	5634	6690
100	9	104	5634	6119
100	9	105	5634	6772
100	9	106	5634	7591
100	9	107	5634	6723
100	9	108	5557	6626
100	9	109	5670	5555
100	9	110	5559	6623
100	9	111	5670	7830
100	9	112	5670	6445
100	9	113	5634	5992
100	9	114	5559	6357
100	9	115	5634	6820
100	9	116	5670	6852
100	9	117	5634	7059
100	9	118	5634	6132
100	9	119	5634	5089
100	9	120	5670	7180
100	9	121	5634	5973
100	9	122	5670	7093
100	9	123	5670	6974
100	9	124	5670	7514
100	9	125	5634	6749
100	9	126	5670	6007
100	9	127	5670	6024
100	9	128	5634	7443
100	9	129	5670	5859
100	9	130	5670	6308
100	9	131	5634	5742
100	9	132	5621	5878
100	9	133	5559	6703
100	9	134	5670	6486
100	9	135	5670	7376
100	9	136	5621	7967
100	9	137	5634	7057
100	9	138	5634	7684
100	9	139	5634	7537
100	9	140	5634	7290
100	9	141	5670	7077
100	9	142	5634	6202
100	9	143	5634	7075
100	9	144	5573	5316
100	9	145	5634	6680
100	9	146	5670	6821
100	9	147	5670	6760
100	9	148	5670	6982
100	9	149	5670	7733
250	0	0	22356	36644
250	0	1	22681	36365
250	0	2	22872	44964
250	0	3	22811	37033
250	0	4	22709	39998
250	0	5	22646	38624
250	0	6	22760	34144
250	0	7	22905	35551
250	0	8	22463	36048
250	0	9	22903	39801
250	0	10	22554	41469
250	0	11	22872	38870
250	0	12	22872	42617
250	0	13	22872	36885
250	0	14	22803	43592
250	0	15	22903	42069
250	0	16	22903	38944
250	0	17	22375	31622
250	0	18	22614	41070
250	0	19	22801	39257
250	0	20	22817	38892
250	0	21	22903	43494
250	0	22	22815	36024
250	0	23	22803	35016
250	0	24	22774	37855
250	1	0	22458	39865
250	1	1	22355	42665
250	1	2	22359	37579
250	1	3	22418	33252
250	1	4	22236	38056
250	1	5	22696	33970
250	1	6	22068	41627
250	1	7	22517	35861
250	1	8	21830	35541
250	1	9	22496	39184
250	1	10	22559	43560
250	1	11	22370	38258
250	1	12	22426	38870
250	1	13	22661	32746
250	1	14	22696	38255
250	1	15	21926	37413
250	1	16	22408	33903
250	1	17	22273	38684
250	1	18	22498	39450
250	1	19	22511	39649
250	1	20	22246	39713
250	1	21	22454	32945
250	1	22	22530	37615
250	1	23	22394	34287
250	1	24	22480	42048
250	1	25	22468	38387
